Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SNEA.S2NB5300S131C0,2000.03,36,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Non-profit business enterprises,All control,
SNEA.S2NB5300S131C0,2001.03,48,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Non-profit business enterprises,All control,
SNEA.S2NB5300S131C0,2002.03,40,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Non-profit business enterprises,All control,
SNEA.S2NB5300S131C0,2003.03,53,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Non-profit business enterprises,All control,
SNEA.S2NB5300S131C0,2004.03,45,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Non-profit business enterprises,All control,
SNEA.S2NB5300S131C0,2005.03,54,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Non-profit business enterprises,All control,
SNEA.S2NB5300S131C0,2006.03,87,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Non-profit business enterprises,All control,
SNEA.S2NB5300S131C0,2007.03,104,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Non-profit business enterprises,All control,
SNEA.S2NB5300S131C0,2008.03,117,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Non-profit business enterprises,All control,
SNEA.S2NB5300S131C0,2009.03,376,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Non-profit business enterprises,All control,
SNEA.S2NB5300S131C0,2010.03,233,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Non-profit business enterprises,All control,
SNEA.S2NB5300S131C0,2011.03,206,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Non-profit business enterprises,All control,
SNEA.S2NB5300S131C0,2012.03,157,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Non-profit business enterprises,All control,
SNEA.S2NB5300S131C0,2013.03,172,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Non-profit business enterprises,All control,
SNEA.S2NB5300S131C0,2014.03,96,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Non-profit business enterprises,All control,
SNEA.S2NB5300S131C0,2015.03,150,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Non-profit business enterprises,All control,
SNEA.S2NB5300S131C0,2016.03,142,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Non-profit business enterprises,All control,
SNEA.S2NB5300S131C0,2017.03,197,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Non-profit business enterprises,All control,
SNEA.S2NB5300S131C0,2018.03,291,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Non-profit business enterprises,All control,
SNEA.S2NB5300S131C0,2019.03,234,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Non-profit business enterprises,All control,
SNEA.S2NB5300S131C0,2020.03,210,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Non-profit business enterprises,All control,
SNEA.S2NB5300S131C0,2021.03,219,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Non-profit business enterprises,All control,
SNEA.S2NB5300S131C0,2022.03,236,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Non-profit business enterprises,All control,
SNEA.S2NB5300S131C0,2023.03,188,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Non-profit business enterprises,All control,
SNEA.S2NB5300S131C0,2024.03,264,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Non-profit business enterprises,All control,
SNEA.S2NB5300S200C0,1999.03,5613,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Financial business enterprises,All control,
SNEA.S2NB5300S200C0,2000.03,6073,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Financial business enterprises,All control,
SNEA.S2NB5300S200C0,2001.03,6297,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Financial business enterprises,All control,
SNEA.S2NB5300S200C0,2002.03,5672,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Financial business enterprises,All control,
SNEA.S2NB5300S200C0,2003.03,5310,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Financial business enterprises,All control,
SNEA.S2NB5300S200C0,2004.03,4710,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Financial business enterprises,All control,
SNEA.S2NB5300S200C0,2005.03,4921,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Financial business enterprises,All control,
SNEA.S2NB5300S200C0,2006.03,4967,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Financial business enterprises,All control,
SNEA.S2NB5300S200C0,2007.03,5489,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Financial business enterprises,All control,
SNEA.S2NB5300S200C0,2008.03,6636,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Financial business enterprises,All control,
SNEA.S2NB5300S200C0,2009.03,7615,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Financial business enterprises,All control,
SNEA.S2NB5300S200C0,2010.03,8325,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Financial business enterprises,All control,
SNEA.S2NB5300S200C0,2011.03,8610,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Financial business enterprises,All control,
SNEA.S2NB5300S200C0,2012.03,9494,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Financial business enterprises,All control,
SNEA.S2NB5300S200C0,2013.03,9422,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Financial business enterprises,All control,
SNEA.S2NB5300S200C0,2014.03,10369,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Financial business enterprises,All control,
SNEA.S2NB5300S200C0,2015.03,11640,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Financial business enterprises,All control,
SNEA.S2NB5300S200C0,2016.03,12107,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Financial business enterprises,All control,
SNEA.S2NB5300S200C0,2017.03,12871,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Financial business enterprises,All control,
SNEA.S2NB5300S200C0,2018.03,13675,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Financial business enterprises,All control,
SNEA.S2NB5300S200C0,2019.03,14398,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Financial business enterprises,All control,
SNEA.S2NB5300S200C0,2020.03,16505,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Financial business enterprises,All control,
SNEA.S2NB5300S200C0,2021.03,17212,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Financial business enterprises,All control,
SNEA.S2NB5300S200C0,2022.03,18226,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Financial business enterprises,All control,
SNEA.S2NB5300S200C0,2023.03,18137,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Financial business enterprises,All control,
SNEA.S2NB5300S200C0,2024.03,20062,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,Financial business enterprises,All control,
SNEA.S2NB5300S300C0,1987.03,14233,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,General government institutions,All control,
SNEA.S2NB5300S300C0,1988.03,14896,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,General government institutions,All control,
SNEA.S2NB5300S300C0,1989.03,16657,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,General government institutions,All control,
SNEA.S2NB5300S300C0,1990.03,17060,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,General government institutions,All control,
SNEA.S2NB5300S300C0,1991.03,17690,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,General government institutions,All control,
SNEA.S2NB5300S300C0,1992.03,16370,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,General government institutions,All control,
SNEA.S2NB5300S300C0,1993.03,17633,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,General government institutions,All control,
SNEA.S2NB5300S300C0,1994.03,19107,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,General government institutions,All control,
SNEA.S2NB5300S300C0,1995.03,21094,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,General government institutions,All control,
SNEA.S2NB5300S300C0,1996.03,22454,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,General government institutions,All control,
SNEA.S2NB5300S300C0,1997.03,22665,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,General government institutions,All control,
SNEA.S2NB5300S300C0,1998.03,23555,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,General government institutions,All control,
SNEA.S2NB5300S300C0,1999.03,22840,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,General government institutions,All control,
SNEA.S2NB5300S300C0,2000.03,23174,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,General government institutions,All control,
SNEA.S2NB5300S300C0,2001.03,25321,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,General government institutions,All control,
SNEA.S2NB5300S300C0,2002.03,26430,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,General government institutions,All control,
SNEA.S2NB5300S300C0,2003.03,29057,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,General government institutions,All control,
SNEA.S2NB5300S300C0,2004.03,31521,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,General government institutions,All control,
SNEA.S2NB5300S300C0,2005.03,33773,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,General government institutions,All control,
SNEA.S2NB5300S300C0,2006.03,37881,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,General government institutions,All control,
SNEA.S2NB5300S300C0,2007.03,41044,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Total secondary income receivable,General government institutions,All control,
