Series_reference,Period,Data_value,STATUS,Group,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,UNITS,MAGNTUDE
SNEA.SG03NAC12D24B,2021.03,606,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,2022.03,629,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,2023.03,667,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24B,2024.03,700,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Fire service commission levy,,,,Dollars,6
SNEA.SG03NAC12D24C,1987.03,83,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,1988.03,78,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,1989.03,84,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,1990.03,81,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,1991.03,87,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,1992.03,94,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,1993.03,101,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,1994.03,98,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,1995.03,88,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,1996.03,89,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,1997.03,101,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,1998.03,93,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,1999.03,96,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,2000.03,103,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,2001.03,110,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,2002.03,110,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,2003.03,106,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,2004.03,73,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,2005.03,75,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,2006.03,71,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,2007.03,61,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,2008.03,47,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,2009.03,41,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,2010.03,39,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,2011.03,37,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,2012.03,35,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,2013.03,34,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,2014.03,33,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,2015.03,40,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,2016.03,30,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,2017.03,28,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,2018.03,24,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,2019.03,26,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,2020.03,27,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,2021.03,21,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,2022.03,25,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,2023.03,23,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24C,2024.03,23,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Energy resources levy,,,,Dollars,6
SNEA.SG03NAC12D24D,1987.03,211,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,1988.03,241,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,1989.03,265,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,1990.03,299,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,1991.03,288,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,1992.03,293,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,1993.03,313,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,1994.03,334,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,1995.03,384,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,1996.03,404,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,1997.03,423,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,1998.03,463,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,1999.03,462,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,2000.03,496,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,2001.03,522,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,2002.03,571,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,2003.03,610,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,2004.03,656,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,2005.03,704,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,2006.03,729,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,2007.03,767,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,2008.03,835,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,2009.03,881,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,2010.03,905,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,2011.03,1002,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,2012.03,1055,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,2013.03,1071,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,2014.03,1179,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,2015.03,1280,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,2016.03,1347,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,2017.03,1445,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,2018.03,1535,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,2019.03,1635,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,2020.03,1761,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,2021.03,1823,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,2022.03,1918,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,2023.03,1457,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24D,2024.03,1704,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Road users charges,,,,Dollars,6
SNEA.SG03NAC12D24E,1987.03,67,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,1988.03,53,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,1989.03,57,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,1990.03,61,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,1991.03,59,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,1992.03,48,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,1993.03,46,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,1994.03,50,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,1995.03,54,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,1996.03,50,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,1997.03,37,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,1998.03,39,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,1999.03,33,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,2000.03,39,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,2001.03,38,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,2002.03,39,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,2003.03,39,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,2004.03,51,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,2005.03,67,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,2006.03,67,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,2007.03,46,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,2008.03,17,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,2009.03,12,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,2010.03,11,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,2011.03,11,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,2012.03,11,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,2013.03,12,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,2014.03,11,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,2015.03,13,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,2016.03,13,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,2017.03,14,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,2018.03,14,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,2019.03,14,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,2020.03,10,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,2021.03,4,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,2022.03,2,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,2023.03,0,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24E,2024.03,0,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Racing duty,,,,Dollars,6
SNEA.SG03NAC12D24F,1987.03,174,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,1988.03,402,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,1989.03,388,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,1990.03,428,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,1991.03,420,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,1992.03,400,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,1993.03,428,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,1994.03,418,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,1995.03,434,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,1996.03,427,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,1997.03,437,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,1998.03,433,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,1999.03,431,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,2000.03,428,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,2001.03,436,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,2002.03,440,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,2003.03,461,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,2004.03,471,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,2005.03,486,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,2006.03,508,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,2007.03,548,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,2008.03,573,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,2009.03,613,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,2010.03,621,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,2011.03,629,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,2012.03,649,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
SNEA.SG03NAC12D24F,2013.03,662,FINAL,"Series, GDP(I), Nominal, Actual, Tax type",National Accounts - SNA 2008 - SNE,Taxes on Production,Excise duty on Alcohol,,,,Dollars,6
